pulgar,indice,corazon,anular,menique,pulgar_indice,simb
0.831487632,1.857253777,1.981454391,1.787524367,0.794930007,1.244123354,2
0.832784192,1.896524863,1.986621362,1.832407188,0.795247966,1.187243403,2
0.834729401,1.890091381,1.99112234,1.800207377,0.773758969,1.165245968,2
0.835233657,1.908061719,2,1.790986086,0.81811758,1.276919983,2
0.835898388,1.904821238,1.982888583,1.796404761,0.813892119,1.267551931,2
0.836634152,1.823579937,1.953456107,1.768578067,0.813101693,1.001370111,2
0.839316421,1.881142905,1.981506968,1.786555575,0.808346867,1.221945451,2
0.839858462,1.853828465,1.978564537,1.758769082,0.802875608,1.226490269,2
0.841203276,1.926391343,1.9947472,1.847572621,0.805361135,1.20344451,2
0.842856595,1.893982739,1.993668445,1.782190904,0.815735583,1.256338733,2
0.843596104,1.890682905,1.977773346,1.791408012,0.791045837,1.096331336,2
0.845516307,1.902796055,1.998351331,1.805744149,0.832948714,1.249390095,2
0.845549592,1.892656504,1.977468913,1.82069166,0.848947946,1.124993752,2
0.847363882,1.906586828,1.98813703,1.797508307,0.799187413,1.184255116,2
0.849602886,1.746316561,1.839719235,1.709383887,0.775600367,0.91306285,2
0.853658615,1.850339335,1.980104664,1.770548398,0.839090221,1.21714747,2
0.858059251,1.887911881,1.98675174,1.788103734,0.84058845,1.25786696,2
0.85917573,1.891550142,2.000997296,1.793857605,0.815932507,1.250905136,2
0.859686139,1.90615555,1.974096964,1.819017188,0.834169834,1.151460304,2
0.860232527,1.867150235,1.973654605,1.770063558,0.842800392,1.18163023,2
0.861280023,1.819163425,1.930461536,1.76266314,0.804611497,0.962995374,2
0.862709833,1.914704764,1.984817639,1.846251768,0.812984218,1.181832308,2
0.86595147,1.897357598,1.977377606,1.815269215,0.829805863,1.141589641,2
0.86794704,1.929966714,1.995138799,1.861467413,0.807252446,1.196115826,2
0.869226987,1.83310159,1.918945789,1.798328927,0.858330954,1.063844305,2
0.869832797,1.885747894,1.984474459,1.799081346,0.857075715,1.246072434,2
0.870483709,1.899419318,1.988632683,1.792999343,0.813739623,1.306094312,2
0.870979751,1.903059972,1.988759271,1.790155641,0.844591772,1.275307877,2
0.87131617,1.9064585,1.971881647,1.810754116,0.819590108,1.209096737,2
0.872040863,1.842530311,1.922051687,1.791471473,0.847410655,1.069946541,2
0.873152543,1.884118736,1.98748499,1.776283625,0.844664326,1.196959014,2
0.874437467,1.851757415,1.911075599,1.778477839,0.848300218,1.069543198,2
0.874529103,1.918343866,1.989897103,1.825281833,0.825301707,1.146149401,2
0.875158065,1.913541048,2.001474866,1.818033526,0.826011551,1.311737679,2
0.876020149,1.908725383,2.002667407,1.812725132,0.868676701,1.297171693,2
0.876656834,1.788146294,1.864613194,1.732592327,0.769066587,0.964301845,2
0.877395062,1.910184019,1.985285205,1.854023708,0.806300688,1.162598935,2
0.87750045,1.89448241,2,1.805946006,0.809037198,1.261232099,2
0.877542984,1.910568579,1.987195225,1.810875924,0.828463191,1.146961535,2
0.878179936,1.887432118,2,1.812070639,0.849705831,1.261427762,2
0.882142243,1.786784492,1.858368204,1.757478314,0.7842274,0.933107526,2
0.882262209,1.915251612,2.001711596,1.810589517,0.808723368,1.30062624,2
0.88289398,1.851497422,1.925775714,1.795367705,0.795896951,0.982842128,2
0.884105045,1.763687733,1.84410625,1.737353938,0.760557184,0.895353509,2
0.885254111,1.862055023,1.988926347,1.784210221,0.840385567,1.232877351,2
0.885495151,1.913253265,1.999898605,1.856411053,0.846227583,1.17847625,2
0.886056271,1.800688615,1.862404519,1.72981259,0.773595708,0.950099549,2
0.886390809,1.8973855,1.974096964,1.832327666,0.834169834,1.125627515,2
0.887842104,1.910859363,1.968947547,1.831346418,0.866738984,1.219467365,2
0.88790485,1.892656504,1.976513163,1.822124245,0.851910385,1.112446961,2
0.889661272,1.917228295,1.970854423,1.830646399,0.831255337,1.256762315,2
0.890012662,1.880686126,1.983410409,1.792825478,0.884216079,1.25588331,2
0.890633087,1.884457506,1.961141226,1.817197364,0.872371078,1.049383508,2
0.893275096,1.927092079,2.001754574,1.806050751,0.842115785,1.307049671,2
0.89367838,1.81277118,1.872319143,1.756430571,0.797342474,1.004329828,2
0.895861463,1.852245428,1.961105397,1.843057684,0.896657289,1.075999353,2
0.895881151,1.894263787,1.946129147,1.823702281,0.84727607,1.073120971,2
0.898876729,1.904811743,1.988056344,1.851195181,0.900686549,1.114736775,2
0.899013152,1.917412472,1.977515346,1.825826899,0.842066738,1.224581865,2
0.89905704,1.884852048,1.973646754,1.854541688,0.899673465,1.07131446,2
0.899178173,1.89848462,2.00357545,1.807323897,0.846007802,1.281063994,2
0.900983442,1.911758964,1.985335178,1.791735727,0.833596245,1.255253742,2
0.901924887,1.915862365,2.002062658,1.819716619,0.833842471,1.281969882,2
0.902379236,1.922232896,1.989897103,1.850299938,0.835594676,1.138588135,2
0.902756533,1.893293749,1.980245378,1.837334665,0.926071571,1.042580227,2
0.905348524,1.931278446,1.999189063,1.821256949,0.814854338,1.274118697,2
0.905691857,1.884632687,1.955863264,1.831296543,0.896790677,1.10326956,2
0.906311351,1.912484189,1.989204683,1.832662701,0.818301234,1.163627544,2
0.906545392,1.874542024,1.984279787,1.802762151,0.829573962,1.223513393,2
0.912922943,1.762433783,1.83482198,1.765179721,0.775944114,0.859558844,2
0.913004504,1.904602577,1.978902963,1.844348933,0.857321798,1.097240968,2
0.913632021,1.920530745,2,1.835042502,0.83257804,1.276634627,2
0.913805545,1.896973918,1.977995217,1.845610766,0.834359264,1.100811799,2
0.915005019,1.942086476,1.996687105,1.821549339,0.848572269,1.287017094,2
0.915879154,1.89848462,2.004541828,1.814623804,0.853735871,1.279485519,2
0.917440103,1.900401212,1.990914943,1.801585576,0.829412379,1.198358649,2
0.920869155,1.9012417,1.983612865,1.859462288,0.903150043,1.166190379,2
0.92236022,1.828150702,1.911409876,1.780729315,0.90886624,0.913206008,2
0.923202861,1.928146954,1.973846615,1.861389171,0.889566138,1.178453812,2
0.92406711,1.869085294,1.968233597,1.821581693,0.890123978,1.039952909,2
0.925291513,1.883942019,1.971396651,1.851734917,0.864045915,0.997088032,2
0.925745491,1.853839763,1.940552495,1.803102474,0.896020454,0.939741317,2
0.926426317,1.896571317,1.983227081,1.820445357,0.833198096,1.164739304,2
0.926651073,1.935179938,1.983949017,1.870427357,0.863088287,1.154164981,2
0.929246737,1.936470077,1.983960441,1.884060022,0.863365392,1.159206821,2
0.930204609,1.870876871,1.959204163,1.816282562,0.910487178,0.988152386,2
0.930247356,1.844729997,1.967540101,1.84224486,0.929426187,0.923450874,2
0.930905908,1.894743935,1.976974798,1.795233227,0.881726076,1.117966186,2
0.931047539,1.935759204,1.982500427,1.86827796,0.855907113,1.13060583,2
0.931314629,1.932968359,1.983960441,1.886056672,0.867617497,1.159206821,2
0.931995647,1.882780215,1.958440072,1.77166244,0.930041281,0.967342253,2
0.932185044,1.925070653,1.981651276,1.86015243,0.843435013,1.127956228,2
0.932185044,1.925070653,1.981651276,1.861726801,0.843435013,1.127956228,2
0.932185044,1.925070653,1.981651276,1.861726801,0.844838093,1.127956228,2
0.932549496,1.920895691,1.984637484,1.87210906,0.866560164,1.1196759,2
0.933296323,1.909359428,1.966691549,1.83517728,0.91758864,1.094945734,2
0.933850458,1.906873392,1.985570954,1.859368817,0.844149193,1.110449928,2
0.937186967,1.91037822,1.984386128,1.813660777,0.836905861,1.23329127,2
0.93758398,1.87977394,1.98891597,1.858729798,0.901162376,0.984733929,2
0.937731391,1.885966885,1.978902963,1.857071954,0.90230515,1.079579341,2
0.940163635,1.936470077,1.98492984,1.896846355,0.876155262,1.141172646,2
0.940488047,1.862296219,1.950660437,1.805272875,0.893433462,1.001078099,2
0.941523841,1.937541319,1.995440476,1.895659872,0.887453207,1.150514015,2
0.942162336,1.935759204,1.982500427,1.869712134,0.854522208,1.121471596,2
0.942644514,1.874386532,1.951993644,1.792043894,0.918092262,0.94875018,2
0.943001526,1.909586538,1.976834147,1.839793889,0.864940188,1.180257947,2
0.944811092,1.837585698,1.947075433,1.790123677,0.936051065,0.909782334,2
0.945072981,1.945782693,1.995041777,1.883304824,0.858634029,1.141995339,2
0.945667981,1.898224606,1.969953942,1.860820208,0.932803022,0.9711528,2
0.946409556,1.91415155,1.949314277,1.830926288,0.916208884,0.99576902,2
0.946491757,1.931742579,1.995041777,1.883304824,0.855353373,1.132838331,2
0.950251651,1.907276437,1.962654084,1.834409952,0.936746832,1.129203164,2
0.951460215,1.944068521,1.991750309,1.88671536,0.864353769,1.123352081,2
0.952260998,1.934214021,1.974299608,1.879224879,0.86675224,1.169781137,2
0.953884222,1.933887703,1.978846811,1.872803486,0.905003852,1.164472611,2
0.9576466,1.875877264,1.978844607,1.821564119,0.912986038,1.1208502,2
0.957751388,1.839630252,1.943427122,1.812769475,0.91768746,0.882601807,2
0.958569958,1.905100459,1.972755206,1.856858572,0.891683075,1.099848371,2
0.958798113,1.861266433,1.959392293,1.864414212,0.960243769,0.902986498,2
0.958886379,1.930782086,1.9744679,1.880454036,0.940227018,0.984783559,2
0.959498688,1.779372009,1.835097254,1.794243329,0.901332544,0.84723277,2
0.959619364,1.928796604,1.973493903,1.866616579,0.903308059,1.152244711,2
0.963721002,1.902251848,1.981944645,1.894919247,0.9701425,1.070153614,2
0.964705882,1.938322322,1.984333101,1.910162224,1.065339428,1.070846769,2
0.966190641,1.837308359,1.933478241,1.755776386,0.892695606,0.888642118,2
0.966318008,1.907792476,1.977745032,1.811077028,0.900455258,1.16857767,2
0.969936707,1.890606904,1.965262608,1.838647013,0.871959908,1.197159712,2
0.970419231,1.94694373,1.99891122,1.914022765,0.900140438,1.135361151,2
0.971005643,1.77079189,1.848586327,1.79146906,0.847710996,0.828663743,2
0.972649823,1.935600569,1.988833318,1.878525544,0.874854352,1.207671006,2
0.973214357,1.851072821,1.921584475,1.867050221,0.908767878,0.89031546,2
0.977550163,1.771415697,1.843744099,1.817881397,0.894974339,0.811796883,2
0.979949941,1.932326782,1.985494568,1.911237868,0.906995871,1.113146145,2
0.980154813,1.820608392,1.922008753,1.81095648,0.881106862,0.843050282,2
0.98018973,1.908123794,1.979409989,1.845418071,0.906931374,1.136381755,2
0.980528679,1.85371241,1.914445096,1.790584894,0.906379202,0.874093546,2
0.982205902,1.927404519,1.996834556,1.890078349,0.918117257,1.169801054,2
0.98282443,1.9259264,1.977995217,1.894272049,0.9399985,1.077358997,2
0.983282591,1.844205184,1.936050764,1.829196006,0.891548686,0.86353045,2
0.983372097,1.937321369,1.982102705,1.895907746,0.871013236,1.142819711,2
0.984441466,1.902761152,1.978004044,1.843400391,0.931262584,1.012978282,2
0.985424858,1.940414598,1.998766473,1.831526318,0.897217006,1.172551357,2
0.987952532,1.919819514,1.984378025,1.888849127,0.91240315,1.118778333,2
0.988850839,1.833579816,1.917338529,1.824421249,0.920103005,0.844930154,2
0.988961741,1.773117244,1.827744938,1.814034834,0.884634333,0.802461687,2
0.98919716,1.915590157,1.954316746,1.900950896,1.047995585,0.969949138,2
0.9895958,1.926898439,1.998248853,1.80140314,0.923892236,1.117182802,2
0.991749859,1.869980105,1.966861018,1.885625419,0.939141525,0.878884913,2
0.996062977,1.861254462,1.956426115,1.839588662,0.956828422,0.865529013,2
0.998679037,1.812460711,1.910921721,1.801886252,0.878958055,0.822734544,2
0.998744349,1.860521019,1.95638861,1.83799227,0.932466777,0.864811023,2
1.000825015,1.917151651,2,1.860432294,0.921121512,1.172621536,2
1.00423652,1.834058828,1.898394815,1.874110346,0.959868033,0.861736042,2
1.004399002,1.85420295,1.969856822,1.88237005,1.104288986,0.862969632,2
1.005853865,1.870205252,1.953661349,1.903071855,0.952887302,0.890046473,2
1.006359897,1.956717691,1.998253099,1.893220736,0.926079136,1.10344719,2
1.006532716,1.942588132,1.990008828,1.9203744,0.933244848,1.158283912,2
1.007725574,1.843860227,1.93673162,1.82878184,0.89987109,0.846052992,2
1.009367221,1.904986814,1.961994521,1.854119319,0.913248339,1.157064982,2
1.009475911,1.882889036,1.947384834,1.839526777,0.884003846,1.16186787,2
1.010433769,1.826710437,1.907362633,1.774530198,0.881901373,0.827333041,2
1.01123592,1.890126263,1.958851623,1.832058886,0.927497883,1.169474021,2
1.017211206,1.927339107,1.989291155,1.815794298,0.971257029,1.195845502,2
1.018044102,1.853831075,1.959767755,1.832465834,1.130456118,0.846412307,2
1.019017507,1.861183256,1.945855496,1.849331917,0.889613756,0.846578273,2
1.024674762,1.853097863,1.901662361,1.897147164,1.000416233,0.852092492,2
1.027689967,2.000368275,1.99655949,1.911488815,1.040747808,1.206532663,2
1.030340044,1.937713512,2.002428468,1.856027253,0.92443614,1.18823017,2
1.030674193,1.808144113,1.866339635,1.843490933,0.928059237,0.795718193,2
1.031491752,1.946664028,2.000419149,1.823503346,0.935216112,1.204328151,2
1.032222822,1.868805534,1.951305195,1.853772569,0.899386694,0.842470991,2
1.033094861,1.976335546,2.003243576,1.884703671,1.034970326,1.145781912,2
1.033699445,1.923584817,1.968471444,1.907776178,1.020662778,0.965906952,2
1.036350748,1.944885954,1.99137262,1.88636589,0.886481211,1.190004874,2
1.03645783,1.908311667,1.952740523,1.878757496,1.035153192,0.916289608,2
1.036858515,1.848884583,1.889854105,1.892296495,0.984341634,0.834670297,2
1.043940286,1.927947388,1.955350666,1.853217498,0.879107609,1.192745367,2
1.046038361,1.9062599,1.980449446,1.833213237,0.8867483,1.179822945,2
1.050696441,1.954738848,1.99049923,1.85391157,0.909367077,1.206762101,2
1.051394935,2.000443685,1.99511295,1.953897101,1.072785962,1.12179809,2
1.05166247,1.952734031,1.982775707,1.840864461,0.942825243,1.203171503,2
1.054460474,1.887478839,1.943520908,1.92964037,1.073084275,0.857442034,2
1.059189389,1.875884583,1.952965891,1.895546607,1.02417851,0.846998205,2
1.060259023,1.925829984,1.983460058,1.859772315,0.945348421,1.188072587,2
1.064632623,1.937803387,1.953768951,1.934416505,1.049902415,0.980464928,2
1.068496424,1.926844244,1.984398242,1.8882248,0.932749446,1.168868699,2
1.068506361,1.941591712,1.982122923,1.838802717,0.867439514,1.218284694,2
1.068956701,1.957271441,2.002541318,1.865100463,0.943377109,1.158165543,2
1.073804314,1.937538708,1.990037382,1.914936592,0.92300975,1.16075403,2
1.074359682,1.945016126,1.996726422,1.850641134,0.902413786,1.184065345,2
1.076068967,1.96805423,1.996648348,1.846514682,0.95772161,1.20729359,2
1.076297283,1.877865819,1.875119238,1.922476928,1.13182391,0.840856229,2
1.076387505,1.867886769,1.979048165,1.922011755,1.077233287,0.828252692,2
1.081340013,1.98634766,1.995252298,1.913202527,1.00776985,1.106378663,2
1.087945957,1.985570606,1.981501363,1.870096644,1.0033096,1.205648759,2
1.093773562,1.958219473,1.983499846,1.821947671,0.976284588,1.206188593,2
1.099504054,1.84960496,1.911955788,1.877397389,1.066486914,0.761424019,2
1.101160068,1.932380436,1.973035056,1.85108982,0.993631648,1.171462867,2
1.103147455,1.881527567,1.946210992,1.807244141,1.21427038,1.152971407,2
1.105371642,1.946572476,1.956277237,1.941876065,1.030232875,1.002280119,2
1.107205777,1.975500947,1.977425866,1.927323425,1.054003431,0.977425272,2
1.108569229,1.964893216,1.983630937,1.822559236,1.092936522,1.218557452,2
1.110194641,1.947644806,1.986855914,1.847906071,0.978385753,1.216903951,2
1.116061102,1.990899606,1.94539346,1.959480228,1.095332449,1.042553689,2
1.118081979,1.921703947,1.986936878,1.86180133,0.979179446,1.179364229,2
1.11851236,1.896430731,1.970820585,1.940835135,1.085356938,0.8101629,2
1.12708833,1.912568237,1.97249272,1.82125664,1.148403345,1.16223259,2
1.127888126,1.97114449,1.98072394,1.851544712,1.15562487,1.202308011,2
1.12943368,1.932057638,1.957952155,1.826487995,1.235012338,1.169939795,2
1.132876482,1.898131846,1.950915952,1.807843975,1.210983425,1.1538533,2
1.133744838,1.935273371,1.991682633,1.97342651,1.069856819,1.038186009,2
1.144095994,1.918503827,1.929884078,1.945351072,1.080491601,0.792475847,2
1.156044986,1.778233967,1.874683836,1.891691913,1.162160471,0.639350221,2
1.16175582,1.790480794,1.845556883,1.892211859,1.075301937,0.661254443,2
1.166605722,1.75407771,1.863121005,1.902249754,1.08750609,0.605670957,2
1.171338164,1.789172795,1.883130908,1.921630146,1.139764955,0.636389177,2
1.172741801,1.755377519,1.814182216,1.911417759,1.079484654,0.596267924,2
1.186240149,1.83241691,1.870757498,1.894950248,1.070565652,0.667077213,2
1.200168449,1.747705994,1.814804496,1.892142906,1.081176202,0.559413112,2
1.203866542,1.786330553,1.881681158,1.917238943,1.070138138,0.602209577,2
1.211041544,1.748087758,1.815325151,1.909329867,1.094025544,0.542267512,2
1.215219406,1.77687007,1.848443889,1.922998607,1.098619971,0.58571977,2
1.232718376,1.763480894,1.816776177,1.910002123,1.102392975,0.538516481,2
1.241135897,1.792595158,1.865495507,1.905074892,1.147662111,0.563893836,2
1.246903908,1.774465474,1.864106902,1.903152486,1.126143754,0.548380513,2
